bedrooms,bathrooms,living_sqft,parcel_sqft,floors,waterfront,view_quality,condition,KC_grade,sqft_basement,built_year,renovation_year,zipcode,latitude,longitude,sqft_living15,sqft_lot15,date,price,id.1
4.0,1.75,1440.0,6144.0,1.0,0.0,0,5,6,720.0,1947,0,98106,47.5257,-122.357,960.0,5160.0,2014-11-04,339888.0,6755
3.0,2.25,1660.0,7003.0,2.0,0.0,0,3,7,0.0,1996,0,98030,47.3599,-122.188,1840.0,6680.0,2014-08-22,269950.0,6756
3.0,2.5,2510.0,4600.0,2.0,0.0,2,3,10,0.0,2006,0,98034,47.7051,-122.223,2560.0,7500.0,2014-10-01,1190000.0,6757
4.0,2.5,3090.0,12511.0,2.0,0.0,0,4,10,0.0,1998,0,98075,47.5932,-121.983,3100.0,10882.0,2014-12-16,780000.0,6758
3.0,1.0,860.0,5185.0,1.0,0.0,0,4,6,0.0,1968,0,98042,47.3634,-122.086,1120.0,5494.0,2015-04-08,198000.0,6759
2.0,1.0,1220.0,28703.0,1.0,0.0,0,4,7,0.0,1953,0,98056,47.4952,-122.172,2740.0,6720.0,2015-05-08,350000.0,6760
3.0,1.0,1010.0,7680.0,1.0,,0,4,7,0.0,1967,0,98034,47.732,-122.231,1320.0,7373.0,2014-12-01,350000.0,6761
4.0,2.25,2390.0,7350.0,2.0,0.0,0,3,8,0.0,1990,0,98023,47.2938,-122.348,2390.0,7350.0,2014-12-06,319000.0,6762
4.0,2.25,3340.0,8000.0,2.0,0.0,0,4,8,0.0,1973,0,98023,47.317,-122.385,2230.0,8000.0,2014-09-08,311000.0,6763
5.0,3.25,3620.0,4650.0,2.0,0.0,0,3,8,,2004,0,98038,47.3552,-122.026,2850.0,4650.0,2014-10-18,394000.0,6764
5.0,2.25,4200.0,5800.0,2.5,0.0,0,4,9,1290.0,1906,0,98112,47.6284,-122.312,3060.0,5800.0,2014-06-13,1340000.0,6765
5.0,2.75,3831.0,13800.0,2.0,1.0,4,3,9,0.0,1959,1980,98040,47.5919,-122.251,3850.0,36563.0,2014-06-24,2700000.0,6766
3.0,1.0,1980.0,9540.0,1.0,0.0,0,3,7,900.0,1949,0,98133,47.7551,-122.353,1680.0,9529.0,2014-11-25,396000.0,6767
4.0,1.75,1790.0,8372.0,1.0,0.0,0,4,8,450.0,1976,0,98033,47.6605,-122.189,2180.0,10500.0,2015-04-02,809000.0,6768
3.0,2.0,1580.0,7400.0,1.0,0.0,0,3,7,530.0,1977,0,98052,47.6715,-122.162,1560.0,7458.0,2014-07-22,480000.0,6769
6.0,1.75,2460.0,6000.0,1.0,0.0,0,4,7,1230.0,1913,0,98115,47.6721,-122.323,1560.0,4275.0,2014-09-09,535000.0,6770
5.0,2.75,2110.0,5120.0,2.0,0.0,0,3,7,240.0,1947,1983,98106,47.5294,-122.357,1580.0,5120.0,2015-02-13,425000.0,6771
3.0,2.5,1470.0,1204.0,3.0,0.0,0,3,8,0.0,2006,0,98117,47.6998,-122.366,1460.0,1245.0,2014-08-01,408000.0,6772
4.0,2.5,3510.0,13100.0,2.0,0.0,0,4,10,0.0,1966,0,98040,47.5306,-122.227,3230.0,12745.0,2015-04-09,1260000.0,6773
1.0,0.75,520.0,2885.0,1.0,0.0,0,4,6,0.0,1947,0,98117,47.6886,-122.378,980.0,4241.0,2015-04-20,310000.0,6774
3.0,2.5,1950.0,7421.0,2.0,0.0,0,3,8,0.0,1996,0,98038,47.3842,-122.036,2200.0,4668.0,2014-11-03,292000.0,6775
2.0,1.0,770.0,9715.0,1.0,0.0,0,4,6,0.0,1942,0,98168,47.4924,-122.312,1140.0,9715.0,2015-02-27,217000.0,6776
4.0,2.5,2250.0,6064.0,2.0,0.0,0,3,8,0.0,2005,0,98056,47.4956,-122.174,1520.0,7840.0,2015-01-27,398500.0,6777
3.0,3.0,4040.0,7200.0,1.5,0.0,2,4,9,700.0,1930,0,98112,47.6288,-122.284,3450.0,10800.0,2015-03-26,2250000.0,6778
4.0,1.75,2360.0,6000.0,1.0,,0,3,7,1080.0,1955,0,98109,47.6465,-122.357,1700.0,3460.0,2015-03-25,700000.0,6779
4.0,2.5,2330.0,45860.0,2.0,0.0,0,3,9,0.0,1989,0,98075,47.5842,-121.992,2930.0,5020.0,2014-09-12,585000.0,6780
3.0,1.0,1720.0,8910.0,1.0,0.0,0,4,7,0.0,1954,0,98155,47.7736,-122.296,1870.0,8640.0,2014-10-08,399950.0,6781
3.0,1.75,1900.0,8540.0,1.0,,0,3,6,950.0,1980,0,98168,47.4868,-122.303,1370.0,10204.0,2014-06-13,235000.0,6782
3.0,1.0,1040.0,6800.0,1.0,0.0,0,5,6,0.0,1951,0,98178,47.492,-122.224,1430.0,6080.0,2014-07-15,212000.0,6783
3.0,2.0,2070.0,9195.0,1.0,0.0,0,3,8,850.0,1982,0,98074,47.6491,-122.061,2080.0,9551.0,2014-08-21,310000.0,6784
3.0,2.0,2070.0,9195.0,1.0,0.0,0,3,8,850.0,1982,0,98074,47.6491,-122.061,2080.0,9551.0,2014-12-16,539000.0,6785
3.0,3.0,1550.0,1608.0,2.0,0.0,0,3,8,270.0,2001,0,98122,47.6042,-122.303,1940.0,1883.0,2014-12-05,390000.0,6786
3.0,2.5,2020.0,11935.0,1.0,0.0,0,4,9,0.0,1976,0,98052,47.632,-122.092,2410.0,12350.0,2014-12-01,560000.0,6787
5.0,2.5,3320.0,9024.0,2.0,0.0,0,3,9,,1999,0,98075,47.5865,-122.056,3320.0,7665.0,2014-09-16,800000.0,6788
4.0,3.25,4130.0,112521.0,2.0,0.0,0,3,11,0.0,1978,0,98005,47.6392,-122.165,3140.0,26147.0,2014-06-09,1900000.0,6789
5.0,2.0,2030.0,9804.0,1.0,,0,3,7,920.0,1963,0,98008,47.6297,-122.114,1930.0,7990.0,2014-10-27,472000.0,6790
3.0,1.75,1770.0,7875.0,1.0,0.0,0,4,7,600.0,1958,0,98008,47.606,-122.125,1670.0,8000.0,2014-09-23,502550.0,6791
4.0,3.25,3330.0,7809.0,2.0,0.0,0,3,9,0.0,2004,0,98075,47.5977,-121.976,3100.0,6465.0,2015-03-27,830000.0,6792
4.0,2.5,2260.0,9686.0,1.0,0.0,0,4,7,740.0,1965,0,98002,47.286,-122.218,1750.0,9916.0,2014-07-23,224950.0,6793
3.0,2.5,1950.0,6871.0,2.0,0.0,0,3,8,0.0,1997,0,98155,47.7603,-122.307,1950.0,7663.0,2014-06-18,375000.0,6794
3.0,2.5,2930.0,19900.0,1.5,0.0,0,3,9,0.0,1983,0,98077,47.7234,-122.066,3160.0,20492.0,2014-12-08,645000.0,6795
3.0,2.75,1960.0,2500.0,1.5,0.0,0,5,7,550.0,1926,0,98103,47.6744,-122.353,2040.0,5000.0,2014-05-23,599000.0,6796
4.0,2.5,2980.0,12534.0,2.0,0.0,0,3,9,0.0,1996,0,98031,47.3999,-122.211,2630.0,12534.0,2015-05-09,515000.0,6797
2.0,1.0,780.0,6685.0,1.0,0.0,0,4,5,0.0,1948,0,98002,47.305,-122.215,880.0,6695.0,2014-05-28,135000.0,6798
3.0,2.5,1650.0,4218.0,2.0,0.0,0,3,8,0.0,2000,0,98075,47.5998,-122.016,1650.0,4559.0,2014-10-23,485000.0,6799
3.0,3.25,4030.0,12765.0,2.0,0.0,0,4,9,1230.0,1975,0,98005,47.6331,-122.166,2670.0,13447.0,2014-07-14,890000.0,6800
3.0,1.0,1010.0,10125.0,1.0,0.0,0,4,7,0.0,1972,0,98042,47.3423,-122.088,1230.0,10125.0,2015-04-08,215000.0,6801
3.0,1.0,1190.0,9600.0,1.0,0.0,0,3,7,0.0,1981,0,98045,47.4805,-121.762,1360.0,10140.0,2014-12-17,299500.0,6802
2.0,1.0,1050.0,8750.0,1.0,0.0,0,4,7,0.0,1951,0,98004,47.6294,-122.215,3360.0,20115.0,2014-08-13,800000.0,6803
3.0,2.5,1560.0,4244.0,2.0,0.0,0,3,7,0.0,2002,0,98038,47.3834,-122.027,1670.0,4251.0,2015-02-09,275000.0,6804
3.0,1.5,1490.0,7800.0,1.0,0.0,0,3,7,480.0,1963,0,98003,47.3431,-122.304,1570.0,7800.0,2015-02-19,256400.0,6805
2.0,1.0,770.0,8149.0,1.0,0.0,0,4,6,0.0,1948,0,98155,47.7439,-122.301,820.0,8149.0,2015-02-24,310000.0,6806
1.0,1.0,620.0,5100.0,1.0,0.0,0,3,6,0.0,1954,0,98144,47.5699,-122.287,1540.0,2676.0,2015-03-04,385000.0,6807
3.0,1.5,1200.0,9120.0,1.0,,0,3,7,200.0,1963,0,98055,47.4545,-122.187,1640.0,9200.0,2015-03-10,203000.0,6808
4.0,2.0,2120.0,6865.0,1.0,0.0,0,3,7,1060.0,1954,0,98133,47.7775,-122.337,1460.0,7780.0,2015-03-10,285000.0,6809
3.0,2.5,2330.0,3610.0,2.0,0.0,0,3,8,0.0,1999,0,98074,47.6022,-122.021,1830.0,2948.0,2015-01-27,473975.0,6810
3.0,1.75,2000.0,9760.0,1.0,0.0,0,4,8,600.0,1978,0,98058,47.4417,-122.134,1890.0,8089.0,2014-07-14,320000.0,6811
5.0,2.75,2820.0,4608.0,1.0,0.0,0,3,7,1370.0,1967,0,98117,47.6886,-122.361,1620.0,3840.0,2014-06-12,599000.0,6812
3.0,2.0,2040.0,4800.0,1.0,0.0,0,4,7,1020.0,1925,0,98126,47.5561,-122.377,1640.0,4800.0,2014-07-14,580000.0,6813
4.0,2.25,1700.0,7056.0,2.0,0.0,0,3,7,0.0,1999,0,98001,47.3385,-122.262,1650.0,6025.0,2014-12-09,269500.0,6814
2.0,1.0,820.0,6200.0,1.0,0.0,0,4,6,0.0,1954,0,98166,47.4163,-122.34,1410.0,14000.0,2014-11-17,274000.0,6815
2.0,1.75,1315.0,2162.0,2.0,0.0,0,4,8,0.0,1974,0,98028,47.752,-122.253,1640.0,2128.0,2015-03-26,347000.0,6816
3.0,1.75,1390.0,10905.0,1.0,0.0,0,3,6,530.0,1957,0,98106,47.5517,-122.36,1390.0,10839.0,2014-05-21,270000.0,6817
3.0,2.0,1890.0,12017.0,1.0,0.0,2,3,8,0.0,1949,0,98004,47.6203,-122.21,2000.0,12210.0,2015-03-03,1430000.0,6818
3.0,1.75,1460.0,7226.0,1.0,0.0,0,3,7,0.0,1993,0,98198,47.3839,-122.321,1760.0,7226.0,2015-02-20,220000.0,6819
3.0,1.0,1480.0,15416.0,1.0,0.0,2,4,8,0.0,1955,0,98022,47.2142,-121.987,1190.0,10758.0,2015-03-04,243000.0,6820
3.0,1.75,1840.0,4030.0,1.0,0.0,0,5,7,790.0,1925,0,98108,47.5549,-122.311,1840.0,5040.0,2014-05-27,457500.0,6821
2.0,1.75,1880.0,7208.0,1.0,0.0,0,3,7,940.0,1951,0,98115,47.6946,-122.328,1880.0,8051.0,2014-12-19,340000.0,6822
4.0,1.5,1910.0,5000.0,1.5,0.0,0,3,7,300.0,1912,0,98105,47.6597,-122.29,2170.0,5000.0,2014-09-18,657500.0,6823
4.0,2.5,2220.0,4720.0,2.0,0.0,0,3,7,0.0,1998,0,98038,47.3541,-122.024,2090.0,4717.0,2015-01-12,332500.0,6824
3.0,2.0,1410.0,10015.0,1.0,0.0,3,3,6,0.0,1993,0,98045,47.4948,-121.776,1570.0,10485.0,2014-07-17,340000.0,6825
4.0,3.0,3380.0,16133.0,1.0,0.0,1,3,8,1050.0,1959,0,98118,47.5501,-122.261,2500.0,11100.0,2014-09-02,350000.0,6826
4.0,2.5,1950.0,5602.0,1.0,0.0,0,5,7,830.0,1966,0,98118,47.5437,-122.291,2000.0,6050.0,2015-02-13,428000.0,6827
4.0,2.5,2400.0,8320.0,2.0,0.0,0,3,8,0.0,1999,0,98045,47.4808,-121.781,2430.0,9258.0,2015-05-04,515055.0,6828
3.0,1.75,1560.0,8968.0,1.0,0.0,0,4,8,0.0,1972,0,98008,47.6243,-122.1,1990.0,8034.0,2015-02-04,450000.0,6829
3.0,1.0,1040.0,8910.0,1.0,0.0,0,3,6,0.0,1943,0,98168,47.5024,-122.32,1330.0,9720.0,2015-02-26,190000.0,6830
4.0,2.75,3090.0,16538.0,3.0,0.0,0,4,8,500.0,1919,0,98116,47.5803,-122.403,1500.0,5130.0,2014-07-17,1000000.0,6831
3.0,2.5,1850.0,4600.0,2.0,0.0,0,3,7,0.0,2005,0,98058,47.4661,-122.145,2160.0,4751.0,2014-11-19,299000.0,6832
2.0,1.0,1200.0,2500.0,2.0,,2,3,7,110.0,1927,0,98112,47.6304,-122.301,2690.0,4800.0,2014-11-03,508000.0,6833
4.0,2.25,2190.0,3746.0,2.0,0.0,0,3,8,0.0,2005,0,98038,47.3896,-122.034,2200.0,3591.0,2014-10-01,294000.0,6834
2.0,1.0,1380.0,5820.0,1.0,0.0,0,3,7,0.0,1918,1976,98117,47.6875,-122.392,1540.0,4076.0,2014-10-24,320000.0,6835
5.0,2.75,3710.0,8674.0,2.0,0.0,0,3,9,0.0,1996,0,98056,47.514,-122.176,3250.0,8678.0,2015-04-06,641000.0,6836
3.0,2.5,2320.0,98445.0,1.0,0.0,0,4,8,940.0,1978,0,98072,47.7323,-122.116,2830.0,54014.0,2014-10-21,675000.0,6837
3.0,1.5,1110.0,10296.0,1.0,0.0,0,5,7,0.0,1964,0,98042,47.422,-122.153,1330.0,10296.0,2014-12-24,255000.0,6838
3.0,2.5,1830.0,4997.0,2.0,0.0,0,3,7,0.0,2004,0,98001,47.3035,-122.283,2488.0,4998.0,2015-04-30,286651.0,6839
4.0,2.5,2460.0,45738.0,1.0,0.0,0,4,8,810.0,1969,0,98075,47.5952,-122.056,2550.0,32040.0,2015-02-13,607500.0,6840
3.0,1.0,1270.0,6500.0,1.0,0.0,0,4,7,0.0,1956,0,98033,47.6874,-122.214,2260.0,7200.0,2015-02-03,765000.0,6841
4.0,1.75,1700.0,40973.0,1.0,0.0,0,3,8,0.0,1961,0,98031,47.3439,-122.198,2760.0,40973.0,2014-10-20,334950.0,6842
3.0,1.0,1130.0,9147.0,1.0,0.0,0,5,7,0.0,1952,0,98033,47.7006,-122.197,1930.0,9906.0,2014-08-19,426000.0,6843
3.0,1.75,1640.0,18730.0,1.5,0.0,0,4,7,0.0,1946,0,98004,47.5975,-122.196,1670.0,12154.0,2014-08-25,775000.0,6844
2.0,1.5,1040.0,8526.0,1.0,0.0,0,5,6,0.0,1953,0,98155,47.7349,-122.295,1310.0,8504.0,2014-12-04,343000.0,6845
4.0,2.5,2320.0,7800.0,2.0,0.0,0,3,8,0.0,1986,0,98028,47.7738,-122.266,2090.0,5721.0,2014-09-08,470101.0,6846
3.0,1.5,1200.0,7800.0,1.0,,0,4,7,0.0,1958,0,98002,47.3137,-122.212,1390.0,8415.0,2015-05-05,195000.0,6847
4.0,1.0,1720.0,4410.0,1.5,0.0,2,3,7,0.0,1928,0,98117,47.6791,-122.402,2140.0,4500.0,2015-03-03,772500.0,6848
3.0,1.5,2330.0,11740.0,1.0,,0,3,8,1000.0,1954,0,98155,47.7481,-122.292,2630.0,11740.0,2014-06-25,450000.0,6849
4.0,3.75,4410.0,9231.0,3.0,0.0,3,3,11,0.0,2001,0,98118,47.5427,-122.265,2160.0,6600.0,2014-09-02,1440000.0,6850
4.0,1.75,1650.0,8560.0,1.0,0.0,0,3,8,0.0,1970,0,98052,47.6652,-122.146,1700.0,8560.0,2014-09-18,525000.0,6851
3.0,1.5,1370.0,11400.0,2.0,0.0,0,3,7,0.0,1980,0,98045,47.4477,-121.77,1390.0,9600.0,2014-10-08,280000.0,6852
3.0,2.5,1770.0,8640.0,1.0,0.0,0,3,7,350.0,1986,0,98001,47.326,-122.273,1894.0,7974.0,2014-07-18,270000.0,6853
3.0,2.25,1410.0,1332.0,3.0,0.0,0,3,8,0.0,2005,0,98103,47.6916,-122.34,1430.0,1448.0,2014-05-05,406100.0,6854
2.0,1.75,1710.0,4187.0,1.0,0.0,0,3,7,0.0,1987,0,98055,47.4732,-122.188,1760.0,4084.0,2014-10-20,332544.0,6855
2.0,1.0,790.0,8250.0,1.0,0.0,0,3,6,0.0,1947,0,98188,47.4523,-122.286,900.0,8250.0,2015-04-27,110000.0,6856
6.0,2.25,2770.0,5854.0,1.5,0.0,0,3,8,650.0,1921,0,98112,47.6466,-122.304,2300.0,5450.0,2014-12-09,685000.0,6857
4.0,1.0,1260.0,8505.0,1.5,0.0,0,5,7,0.0,1951,0,98177,47.7181,-122.371,1480.0,8100.0,2014-07-29,461000.0,6858
3.0,2.25,2300.0,8067.0,1.0,0.0,0,4,8,1000.0,1979,0,98034,47.7091,-122.198,2120.0,9524.0,2015-04-14,615000.0,6859
2.0,1.0,1070.0,3000.0,1.0,0.0,0,4,7,200.0,1926,0,98103,47.6828,-122.353,1890.0,3300.0,2015-05-03,550000.0,6860
4.0,3.5,3850.0,8100.0,2.0,0.0,1,3,11,1420.0,1995,0,98033,47.6855,-122.19,2620.0,9346.0,2014-10-22,1060000.0,6861
3.0,2.5,2320.0,219978.0,2.0,0.0,0,4,8,0.0,1993,0,98053,47.6847,-122.064,2340.0,88862.0,2014-10-22,685000.0,6862
5.0,2.5,2870.0,16238.0,2.0,0.0,0,4,8,0.0,1962,0,98039,47.6308,-122.238,2870.0,16238.0,2014-11-26,1560000.0,6863
4.0,2.5,1830.0,5175.0,2.0,0.0,0,3,7,0.0,2003,0,98038,47.3565,-122.016,1830.0,5175.0,2014-06-03,312000.0,6864
3.0,1.75,1990.0,9594.0,1.0,0.0,0,3,8,800.0,1977,0,98052,47.6617,-122.137,1930.0,9765.0,2014-07-01,507500.0,6865
3.0,1.0,1110.0,9827.0,1.0,0.0,0,3,7,0.0,1966,0,98198,47.369,-122.311,1540.0,10187.0,2014-09-18,217000.0,6866
3.0,2.25,1830.0,13477.0,1.0,0.0,3,4,7,660.0,1981,0,98034,47.7243,-122.21,1960.0,11344.0,2014-12-12,439000.0,6867
6.0,3.5,3600.0,6875.0,2.0,0.0,0,3,8,860.0,2004,0,98065,47.5401,-121.879,3150.0,6663.0,2014-06-26,620000.0,6868
4.0,2.5,3210.0,8532.0,2.0,0.0,0,3,10,0.0,1998,0,98007,47.625,-122.144,2950.0,6753.0,2014-08-12,915000.0,6869
4.0,2.0,1490.0,5300.0,1.0,0.0,0,3,7,380.0,1977,0,98144,47.5949,-122.296,1330.0,1499.0,2014-12-04,425000.0,6870
2.0,1.0,990.0,5643.0,1.0,0.0,0,3,7,120.0,1947,0,98115,47.6802,-122.298,1280.0,5700.0,2015-02-27,435000.0,6871
3.0,2.25,1646.0,12414.0,2.0,,0,3,7,0.0,1996,0,98038,47.363,-122.035,1654.0,8734.0,2014-12-29,305000.0,6872
2.0,1.0,720.0,4000.0,1.0,0.0,0,3,6,0.0,1918,0,98106,47.5346,-122.353,1630.0,4000.0,2015-03-26,276000.0,6873
3.0,2.25,2310.0,7200.0,2.0,0.0,0,3,8,0.0,1990,0,98031,47.4051,-122.193,1960.0,7201.0,2014-06-30,327500.0,6874
3.0,2.5,2670.0,10481.0,2.0,,0,3,9,0.0,2003,0,98033,47.6673,-122.176,2620.0,8895.0,2014-06-17,810000.0,6875
3.0,3.25,3060.0,9055.0,2.0,0.0,0,3,10,600.0,1994,0,98052,47.6971,-122.101,2990.0,9598.0,2014-11-21,715000.0,6876
3.0,1.5,1380.0,11760.0,1.0,0.0,0,4,7,0.0,1963,0,98055,47.4243,-122.202,1650.0,9855.0,2014-08-05,272000.0,6877
2.0,1.0,700.0,5559.0,1.0,0.0,0,5,6,0.0,1949,0,98155,47.7492,-122.311,1230.0,8100.0,2015-04-21,266000.0,6878
3.0,1.5,1710.0,8364.0,2.0,,2,3,7,0.0,1944,0,98136,47.5175,-122.393,2430.0,9040.0,2015-04-27,543000.0,6879
3.0,2.5,1450.0,8064.0,1.0,0.0,0,3,8,0.0,1984,0,98074,47.6256,-122.037,1710.0,9554.0,2014-10-07,400000.0,6880
5.0,2.25,2060.0,9000.0,1.0,,0,4,7,740.0,1961,0,98007,47.6122,-122.137,2050.0,8800.0,2014-08-06,509500.0,6881
3.0,3.5,2380.0,6250.0,2.0,0.0,3,3,8,710.0,1997,0,98118,47.5137,-122.252,2540.0,4010.0,2014-05-21,495000.0,6882
4.0,2.5,2760.0,5564.0,2.0,0.0,0,3,7,0.0,2001,0,98056,47.4814,-122.189,2670.0,5626.0,2015-03-13,424950.0,6883
3.0,1.0,940.0,10875.0,1.0,0.0,0,3,7,0.0,1957,0,98056,47.5121,-122.168,1250.0,11200.0,2014-09-26,230000.0,6884
4.0,1.5,1760.0,6150.0,1.5,0.0,0,3,7,0.0,1951,0,98031,47.3871,-122.224,1760.0,8276.0,2014-08-06,235000.0,6885
3.0,2.0,1360.0,8752.0,1.0,,2,4,6,0.0,1942,0,98033,47.6879,-122.208,2530.0,7680.0,2015-03-09,763000.0,6886
3.0,1.75,2010.0,6150.0,2.0,0.0,0,5,7,0.0,1939,0,98178,47.4975,-122.231,1770.0,7380.0,2014-09-19,350000.0,6887
3.0,1.5,2160.0,2260.0,2.0,,2,5,8,540.0,1917,0,98119,47.6321,-122.371,2570.0,2400.0,2014-11-26,900000.0,6888
3.0,1.0,930.0,6060.0,1.0,,0,4,6,0.0,1973,0,98118,47.5289,-122.28,1640.0,6364.0,2014-10-07,250000.0,6889
3.0,2.5,1020.0,2040.0,2.0,0.0,0,3,7,300.0,2004,0,98106,47.5294,-122.361,1060.0,1478.0,2015-01-26,225000.0,6890
2.0,2.0,1360.0,5433.0,1.0,0.0,0,3,8,0.0,1974,2003,98198,47.3804,-122.32,1160.0,5264.0,2014-12-26,255000.0,6891
4.0,1.75,1720.0,7200.0,1.0,0.0,0,3,7,500.0,1974,0,98023,47.306,-122.375,1790.0,7200.0,2014-06-04,161700.0,6892
3.0,3.0,1790.0,13350.0,1.0,0.0,0,3,7,600.0,1988,0,98178,47.4958,-122.262,1740.0,10624.0,2015-02-02,336000.0,6893
3.0,1.0,1150.0,6800.0,1.0,0.0,0,3,7,0.0,1954,0,98133,47.727,-122.339,1210.0,6800.0,2014-10-23,410500.0,6894
4.0,3.5,2710.0,14016.0,2.0,0.0,0,4,8,0.0,1968,0,98155,47.7601,-122.286,1590.0,27903.0,2014-11-11,502700.0,6895
3.0,2.5,2400.0,9601.0,1.0,0.0,0,5,7,1010.0,1977,0,98034,47.7256,-122.211,2010.0,9943.0,2014-09-23,505000.0,6896
3.0,1.0,1660.0,7650.0,1.5,,0,3,7,310.0,1910,0,98118,47.5576,-122.277,1750.0,5760.0,2014-12-16,250000.0,6897
3.0,1.0,1660.0,7650.0,1.5,,0,3,7,310.0,1910,0,98118,47.5576,-122.277,1750.0,5760.0,2015-04-22,570000.0,6898
4.0,2.5,2290.0,8796.0,2.0,0.0,0,3,8,0.0,1994,0,98198,47.3762,-122.318,2130.0,8796.0,2015-03-18,349900.0,6899
3.0,2.5,2870.0,25663.0,2.0,0.0,0,3,10,0.0,1988,0,98003,47.2769,-122.333,2950.0,24347.0,2014-12-09,465000.0,6900
4.0,3.25,4240.0,25639.0,2.0,,3,3,10,690.0,1989,0,98023,47.3241,-122.378,3590.0,24967.0,2014-05-30,625000.0,6901
3.0,1.75,1800.0,5102.0,1.0,0.0,0,3,7,630.0,1952,0,98199,47.6514,-122.407,1720.0,5102.0,2015-02-19,655000.0,6902
4.0,1.75,2960.0,11347.0,1.0,0.0,0,4,8,1390.0,1946,0,98166,47.4738,-122.353,1660.0,8911.0,2015-03-27,469000.0,6903
3.0,2.25,1980.0,7200.0,1.0,0.0,0,3,8,680.0,1964,0,98177,47.7625,-122.36,1820.0,8250.0,2014-10-09,355000.0,6904
3.0,2.5,1730.0,2631.0,2.0,,0,3,8,0.0,2001,0,98005,47.5878,-122.165,1730.0,2751.0,2015-02-24,596000.0,6905
4.0,2.5,3020.0,36893.0,2.0,0.0,0,3,9,0.0,1986,2007,98077,47.768,-122.092,3020.0,36444.0,2015-04-02,790000.0,6906
4.0,2.25,4470.0,86225.0,2.0,0.0,0,3,10,0.0,1991,0,98053,47.6377,-121.985,3850.0,97049.0,2014-10-08,885000.0,6907
4.0,3.25,2830.0,4000.0,2.0,,0,3,9,920.0,1912,0,98144,47.5845,-122.291,2740.0,4000.0,2014-09-12,1030000.0,6908
4.0,1.75,2120.0,5400.0,1.0,0.0,0,4,8,1060.0,1941,0,98199,47.6501,-122.395,2052.0,6000.0,2015-04-03,710000.0,6909
3.0,2.5,2150.0,9266.0,2.0,0.0,0,3,8,0.0,1988,0,98028,47.7445,-122.248,2150.0,12550.0,2014-08-14,428040.0,6910
5.0,2.25,3510.0,13843.0,1.0,0.0,2,3,8,1660.0,1959,0,98040,47.5817,-122.246,2680.0,8750.0,2015-04-14,1370000.0,6911
2.0,1.0,970.0,3400.0,1.0,0.0,0,3,7,0.0,1924,0,98109,47.6444,-122.357,1180.0,3600.0,2014-06-05,546000.0,6912
4.0,1.0,1360.0,5766.0,1.5,0.0,0,5,7,0.0,1951,0,98115,47.6827,-122.289,1500.0,5704.0,2014-08-03,540000.0,6913
3.0,2.5,1470.0,3000.0,1.0,0.0,0,3,7,540.0,1985,0,98115,47.6832,-122.286,1470.0,5588.0,2014-09-08,435000.0,6914
4.0,2.25,3040.0,10283.0,1.0,0.0,0,4,8,1610.0,1984,0,98074,47.6268,-122.038,1870.0,11074.0,2015-04-06,540000.0,6915
2.0,1.0,860.0,7204.0,1.0,0.0,0,3,7,0.0,1918,0,98106,47.5361,-122.351,1200.0,7500.0,2014-11-13,284000.0,6916
2.0,1.0,820.0,5700.0,1.0,0.0,0,5,5,0.0,1942,0,98056,47.4915,-122.184,1000.0,5700.0,2014-07-14,208000.0,6917
3.0,1.75,1900.0,7076.0,1.0,0.0,0,3,7,770.0,1977,0,98155,47.7569,-122.326,1540.0,10113.0,2014-12-03,315000.0,6918
2.0,1.0,1330.0,5510.0,1.0,0.0,0,3,6,480.0,1910,0,98117,47.6901,-122.362,1200.0,4150.0,2014-07-31,417500.0,6919
3.0,1.75,1240.0,38095.0,1.0,0.0,0,3,7,0.0,1978,0,98053,47.6522,-121.97,2060.0,38552.0,2014-09-17,345000.0,6920
3.0,2.5,1330.0,1064.0,3.0,0.0,0,3,8,0.0,2004,0,98117,47.6835,-122.387,1330.0,1113.0,2014-09-02,375000.0,6921
3.0,1.75,1880.0,12821.0,1.0,0.0,0,3,7,0.0,1959,0,98155,47.7681,-122.305,1540.0,12868.0,2014-06-23,389800.0,6922
3.0,1.75,1890.0,7560.0,1.0,0.0,0,3,8,460.0,1973,0,98034,47.7322,-122.185,1890.0,9095.0,2015-04-08,475000.0,6923
4.0,2.25,2250.0,41688.0,2.0,0.0,0,3,8,0.0,1980,0,98053,47.6695,-122.05,2350.0,37920.0,2014-05-08,569000.0,6924
5.0,4.25,4650.0,108464.0,2.0,0.0,0,3,10,1390.0,1999,0,98024,47.5669,-121.956,2810.0,155509.0,2015-03-31,985000.0,6925
3.0,2.5,1830.0,8022.0,2.0,0.0,0,3,8,0.0,1987,0,98074,47.6198,-122.044,2030.0,7736.0,2015-01-29,532000.0,6926
2.0,1.0,720.0,5000.0,1.0,0.0,0,5,6,0.0,1951,0,98126,47.5195,-122.374,810.0,5000.0,2014-08-11,280000.0,6927
4.0,2.0,1960.0,50112.0,1.0,0.0,0,4,7,910.0,1963,0,98058,47.4353,-122.084,2340.0,44967.0,2015-02-17,435000.0,6928
3.0,1.0,1220.0,71191.0,1.0,0.0,0,3,6,0.0,1952,0,98023,47.3261,-122.353,1960.0,15378.0,2015-03-16,223000.0,6929
2.0,1.0,1800.0,119790.0,1.0,0.0,0,4,7,600.0,1947,0,98027,47.4617,-122.012,2320.0,79208.0,2015-01-15,390000.0,6930
